,title,blogUrl,date,imgUrl,likes
301,"Hoteliers, Learn How to Overcome the Challenges in Online Reputation Management",https://rategain.com/blog/overcome-shortcomings-challenges-in-online-reputation-management/,"April 14, 2017",https://rategain.com/blog/overcome-shortcomings-challenges-in-online-reputation-management/,3
302,Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 4,https://rategain.com/blog/managing-seasonal-market-changes-hotel-stays-top-part4/,"April 13, 2017",https://rategain.com/blog/managing-seasonal-market-changes-hotel-stays-top-part4/,4
303,Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 3,https://rategain.com/blog/seasonal-market-changes-hotels-attract-guests/,"April 11, 2017",https://rategain.com/blog/seasonal-market-changes-hotels-attract-guests/,3
304,Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 2,https://rategain.com/blog/managing-seasonal-market-changes-hotel-stays-top-part-2/,"April 7, 2017",https://rategain.com/blog/managing-seasonal-market-changes-hotel-stays-top-part-2/,4
305,Solving the hospitality industry’s ‘content conundrum’,https://rategain.com/blog/olving-the-hospitality-industrys-content-conundrum/,"April 3, 2017",,2
306,Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 1,https://rategain.com/blog/managing-seasonal-market-changes-hotel-stays-top/,"April 3, 2017",https://rategain.com/blog/managing-seasonal-market-changes-hotel-stays-top/,3
307,"Hoteliers, Beat the Competition and Be The Market Leaders By Adopting Automation",https://rategain.com/blog/revenue-managers-embrace-automation-market-leaders/,"March 27, 2017",https://rategain.com/blog/revenue-managers-embrace-automation-market-leaders/,2
308,How Can Hotels Use Google to Maximise their Online Presence?,https://rategain.com/blog/how-hotels-use-google-maximise-online-presence/,"March 17, 2017",https://rategain.com/blog/how-hotels-use-google-maximise-online-presence/,2
309,Revenue Management & Marketing Automation can Help Independent Hotels Stay Ahead,https://rategain.com/blog/revenue-management-marketing-automation-for-independent-hotels/,"March 14, 2017",https://rategain.com/blog/revenue-management-marketing-automation-for-independent-hotels/,4
310,Big Data Challenge,https://rategain.com/blog/big-data-challenge/,"March 8, 2017",,4
311,"Hoteliers, Design Your Revenue Management Strategy in Pre-Opening Stage",https://rategain.com/blog/hotel-revenue-management-strategy-pre-opening/,"March 2, 2017",https://rategain.com/blog/hotel-revenue-management-strategy-pre-opening/,4
312,"Hoteliers, Keep a Track of Events and Holidays To Increase your Revenue Many Folds",https://rategain.com/blog/track-events-and-holidays-increase-hotel-revenue/,"February 20, 2017",https://rategain.com/blog/track-events-and-holidays-increase-hotel-revenue/,3
313,3 Effective Hotel Pricing Strategy Can Boost Your Hotel Revenue,https://rategain.com/blog/effective-hotel-pricing-strategy-to-boost-revenue/,"February 13, 2017",https://rategain.com/blog/effective-hotel-pricing-strategy-to-boost-revenue/,5
314,How to Manage Hotel's Online Reviews & Guest Experience,https://rategain.com/blog/how-to-manage-hotel-online-reviews/,"February 2, 2017",https://rategain.com/blog/how-to-manage-hotel-online-reviews/,3
315,Why Should Hotels Pay Special Attention to Demand Forecasting?,https://rategain.com/blog/why-should-hotels-pay-special-attention-to-demand-forecasting/,"January 25, 2017",https://rategain.com/blog/why-should-hotels-pay-special-attention-to-demand-forecasting/,3
316,"The Brilliant Hotelier: Face to face with Deanna Jayasundera from Theme Resorts and Spas, Sri Lanka",https://rategain.com/blog/brilliant-hotelier-face-face-deanna-jayasundera-assistant-manager-theme-resorts-spas-sri-lanka/,"January 16, 2017",,3
317,RateGain’s Top 12 Blogs of 2016,https://rategain.com/blog/rategains-top-12-blogs-of-2016/,"January 3, 2017",https://rategain.com/blog/rategains-top-12-blogs-of-2016/,4
318,Managing Real-Time Room Inventories Across Multiple OTAs,https://rategain.com/blog/managing-real-time-room-inventories-across-multiple-otas/,"December 27, 2016",https://rategain.com/blog/managing-real-time-room-inventories-across-multiple-otas/,2
319,"The Brilliant Hotelier: Face 2 Face with Ria Roberto, the Director of Revenue Management at Kenz Hotel Management, UAE",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-ria-roberto-the-director-of-revenue-management-at-kenz-hotel-management-abu/,"December 19, 2016",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-ria-roberto-the-director-of-revenue-management-at-kenz-hotel-management-abu/,2
320,Be the Revenue Management Hero of your Hotel,https://rategain.com/blog/be-the-revenue-management-hero-of-your-hotel/,"November 28, 2016",https://rategain.com/blog/be-the-revenue-management-hero-of-your-hotel/,4
321,"Hotels, Let’s Go Direct!",https://rategain.com/blog/hotels-lets-go-direct/,"November 23, 2016",,4
322,Tips to Build Customer Loyalty for Your Restaurant,https://rategain.com/blog/tips-to-build-customer-loyalty-for-your-restaurant/,"November 21, 2016",https://rategain.com/blog/tips-to-build-customer-loyalty-for-your-restaurant/,4
323,"Systems Reliability, A Necessity for Hotel Operations: Part 2",https://rategain.com/blog/systems-reliability-a-necessity-for-hotel-operations-part-2/,"November 18, 2016",https://rategain.com/blog/systems-reliability-a-necessity-for-hotel-operations-part-2/,4
324,Is Your Hotel United by Goals but Divided by Systems?,https://rategain.com/blog/is-your-hotel-united-by-goals-but-divided-by-systems/,"November 16, 2016",https://rategain.com/blog/is-your-hotel-united-by-goals-but-divided-by-systems/,4
325,"The Brilliant Hotelier: Face 2 Face with I Nyoman Astama, General Manager of the Bali Niksoma Boutique Beach Resort",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-i-nyoman-astama-general-manager-of-the-bali-niksoma-boutique-beach-resort/,"November 15, 2016",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-i-nyoman-astama-general-manager-of-the-bali-niksoma-boutique-beach-resort/,4
326,"Systems Reliability, A Necessity for Hotel Operations: Part 1",https://rategain.com/blog/systems-reliability-a-necessity-for-hotel-operations-part-1/,"November 11, 2016",https://rategain.com/blog/systems-reliability-a-necessity-for-hotel-operations-part-1/,3
327,Is your Hotel Website Ready for Google's Latest Mobile Updates,https://rategain.com/blog/is-your-hotel-website-ready-for-googles-latest-mobile-updates/,"November 8, 2016",https://rategain.com/blog/is-your-hotel-website-ready-for-googles-latest-mobile-updates/,3
328,Optimize Your Hotel’s SEO and Mobile Strategy,https://rategain.com/blog/optimize-your-hotels-seo-and-mobile-strategy/,"November 3, 2016",https://rategain.com/blog/optimize-your-hotels-seo-and-mobile-strategy/,4
329,"The Brilliant Hotelier: Face 2 Face with Stavros Drakou, Director at Cyprotels Hotels and Resorts, Cyprus",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-stavros-drakou-director-at-cyprotels-hotels-and-resorts-cyprus/,"November 2, 2016",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-stavros-drakou-director-at-cyprotels-hotels-and-resorts-cyprus/,1
330,What’s spookier than Halloween for Hoteliers?,https://rategain.com/blog/whats-spookier-than-halloween-for-hoteliers/,"October 26, 2016",https://rategain.com/blog/whats-spookier-than-halloween-for-hoteliers/,2
331,Tapping the phenomenal potential of the Asia Pacific region,https://rategain.com/blog/tapping-the-phenomenal-potential-of-the-asia-pacific-region/,"October 10, 2016",,2
332,"The Brilliant Hotelier: Face 2 Face with Trisna Widia, Marketing & E-Commerce Manager, Prime Plaza Hotels and Resorts, Indonesia",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-trisna-widia-marketing-e-commerce-manager-prime-plaza-hotels-and-resorts-indonesia/,"October 6, 2016",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-trisna-widia-marketing-e-commerce-manager-prime-plaza-hotels-and-resorts-indonesia/,2
333,How to Increase Hotel Direct Bookings? Don’t Ignore the Role of a Booking Engine,https://rategain.com/blog/how-to-increase-hotel-direct-bookings-dont-ignore-the-role-of-a-booking-engine/,"September 26, 2016",https://rategain.com/blog/how-to-increase-hotel-direct-bookings-dont-ignore-the-role-of-a-booking-engine/,2
334,Weary of Disruption? 5 Simple Steps to Disrupt the Disruptions in the Rapidly Changing Hospitality Industry,https://rategain.com/blog/weary-of-disruption-5-simple-steps-to-disrupt-the-disruptions-in-the-rapidly-changing-hospitality-industry/,"September 21, 2016",https://rategain.com/blog/weary-of-disruption-5-simple-steps-to-disrupt-the-disruptions-in-the-rapidly-changing-hospitality-industry/,2
335,Disruption in the Hotel Industry and Changing Face of the Global Travel Market,https://rategain.com/blog/disruption-in-the-hotel-industry-and-changing-face-of-the-global-travel-market/,"September 16, 2016",https://rategain.com/blog/disruption-in-the-hotel-industry-and-changing-face-of-the-global-travel-market/,2
336,"The Brilliant Hotelier: Tête-à-Tête with Richard Lewis, the CEO of Landmark Hotels, Dubai",https://rategain.com/blog/the-brilliant-hotelier-tete-a-tete-with-richard-lewis-the-ceo-of-landmark-hotels-dubai/,"September 15, 2016",https://rategain.com/blog/the-brilliant-hotelier-tete-a-tete-with-richard-lewis-the-ceo-of-landmark-hotels-dubai/,3
337,The fast-changing world of hospitality distribution,https://rategain.com/blog/rapid-technological-change-spells-disruption-and-opportunity/,"September 12, 2016",,3
338,"Hotels, Are You Prepared for Digital Detox Travelers?",https://rategain.com/blog/hotels-are-you-prepared-for-digital-detox-travelers/,"September 6, 2016",https://rategain.com/blog/hotels-are-you-prepared-for-digital-detox-travelers/,4
339,"The Brilliant Hotelier: Face 2 Face with the Revenue Director at J5 Rimal Hotel Apartments, Dubai",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-the-revenue-director-at-j5-rimal-hotel-apartments-dubai/,"September 2, 2016",https://rategain.com/blog/the-brilliant-hotelier-face-2-face-with-the-revenue-director-at-j5-rimal-hotel-apartments-dubai/,4
340,How Hotels of Tomorrow are Improving Guest Experience with Technology?,https://rategain.com/blog/how-hotels-of-tomorrow-are-improving-guest-experience-with-technology/,"September 1, 2016",https://rategain.com/blog/how-hotels-of-tomorrow-are-improving-guest-experience-with-technology/,4
341,Sharing economy and alternative lodging offer great opportunities,https://rategain.com/blog/sharing-economy-and-alternative-lodging-offer-great-opportunities/,"August 29, 2016",,4
342,How can Hotels Generate More Revenue from Customer Loyalty - Part II,https://rategain.com/blog/how-can-hotels-generate-more-revenue-from-customer-loyalty-part-ii/,"August 25, 2016",https://rategain.com/blog/how-can-hotels-generate-more-revenue-from-customer-loyalty-part-ii/,3
343,How can Hotels Generate More Revenue from Customer Loyalty - Part I,https://rategain.com/blog/how-can-hotels-generate-more-revenue-from-customer-loyalty-part-i/,"August 19, 2016",https://rategain.com/blog/how-can-hotels-generate-more-revenue-from-customer-loyalty-part-i/,3
344,Travel agents: a re-emerging force in hospitality distribution,https://rategain.com/blog/travel-agents-a-re-emerging-force-in-hospitality-distribution/,"August 15, 2016",,3
345,5 Things About Hotel Revenue Management Your Boss Wants to Know – Part II,https://rategain.com/blog/top-5-things-about-hotel-revenue-management-your-boss-wants-to-know/,"July 28, 2016",https://rategain.com/blog/top-5-things-about-hotel-revenue-management-your-boss-wants-to-know/,2
346,Pikachu Conjures his Pokemon Friends for Increasing Hotel Revenues,https://rategain.com/blog/pikachu-conjures-his-pokemon-friends-for-increasing-hotel-revenues/,"July 26, 2016",,3
347,The sensible economics of 'one to many',https://rategain.com/blog/the-sensible-economics-of-one-to-many/,"July 26, 2016",,3
348,5 Things About Hotel Revenue Management Your Boss Wants to Know - Part I,https://rategain.com/blog/5-things-about-hotel-revenue-management-your-boss-wants-to-know-part-i/,"July 22, 2016",https://rategain.com/blog/5-things-about-hotel-revenue-management-your-boss-wants-to-know-part-i/,3
349,"Hotels, Improve your Online Distribution Strategy with Six Simple Tips",https://rategain.com/blog/hotels-improve-your-online-distribution-strategy-with-six-simple-tips/,"July 12, 2016",https://rategain.com/blog/hotels-improve-your-online-distribution-strategy-with-six-simple-tips/,3
350,How to Ensure the Demand Generated is Translated into Increased Revenues?,https://rategain.com/blog/how-to-ensure-the-demand-generated-is-translated-into-increased-revenues/,"July 11, 2016",https://rategain.com/blog/how-to-ensure-the-demand-generated-is-translated-into-increased-revenues/,3
351,"Brexit: The Impact on Travel and Tourism Industry, Now and Later",https://rategain.com/blog/brexit-the-impact-on-travel-and-tourism-industry-now-and-later/,"June 27, 2016",https://rategain.com/blog/brexit-the-impact-on-travel-and-tourism-industry-now-and-later/,3
352,Create a new chapter in the relationship between Your Hotel & Guests with Chat Tools,https://rategain.com/blog/create-a-new-chapter-in-the-relationship-between-your-hotel-guests-with-chat-tools/,"June 21, 2016",https://rategain.com/blog/create-a-new-chapter-in-the-relationship-between-your-hotel-guests-with-chat-tools/,3
353,Effective Ways to Measure & Generate Demand – Part V,https://rategain.com/blog/effective-ways-to-measure-generate-demand-building-a-revenue-culture/,"June 19, 2016",,2
354,Effective Ways to Measure & Generate Demand – Part IV,https://rategain.com/blog/effective-ways-to-measure-generate-demand-part-iv/,"June 17, 2016",https://rategain.com/blog/effective-ways-to-measure-generate-demand-part-iv/,2
355,Effective Ways to Measure & Generate Demand - Part II,https://rategain.com/blog/effective-ways-to-measure-demand-part-ii/,"June 15, 2016",https://rategain.com/blog/effective-ways-to-measure-demand-part-ii/,3
356,Effective Ways to Measure & Generate Demand – Part III,https://rategain.com/blog/effective-ways-to-measure-generate-demand-part-iii/,"June 15, 2016",https://rategain.com/blog/effective-ways-to-measure-generate-demand-part-iii/,4
357,Effective Ways to Measure and Generate Demand - Part I,https://rategain.com/blog/effective-ways-to-measure-and-generate-demand-part-i/,"May 17, 2016",https://rategain.com/blog/effective-ways-to-measure-and-generate-demand-part-i/,4
358,8 Top Tips to Choose the Right Hotel Channel Manager,https://rategain.com/blog/8-top-tips-to-choose-the-right-hotel-channel-manager/,"May 3, 2016",https://rategain.com/blog/8-top-tips-to-choose-the-right-hotel-channel-manager/,4
359,Comparing and Contrasting Industry Problems with Revenue Optimisation,https://rategain.com/blog/comparing-and-contrasting-industry-problems-with-revenue-optimisation/,"April 27, 2016",https://rategain.com/blog/comparing-and-contrasting-industry-problems-with-revenue-optimisation/,4
360,"Making Cents of RevGain: An Interview With the Revenue Manager at St. George Lycabettus Hotel, Greece",https://rategain.com/blog/making-cents-of-revgain-an-interview-with-the-revenue-manager-at-st-george-lycabettus-hotel-greece/,"April 20, 2016",,5
361,Tapping the potential of emerging markets,https://rategain.com/blog/tapping-the-potential-of-emerging-markets/,"April 19, 2016",,4
362,"Unity for Revenue Management: An Interview With the Revenue Analyst at The Manila Hotel, Philippines",https://rategain.com/blog/unity-for-revenue-management-an-interview-with-the-revenue-analyst-at-the-manila-hotel-philippines/,"April 14, 2016",https://rategain.com/blog/unity-for-revenue-management-an-interview-with-the-revenue-analyst-at-the-manila-hotel-philippines/,5
363,How to Choose the Right Rate Optimisation Tool for Your Hotel?,https://rategain.com/blog/how-to-choose-the-right-rate-optimisation-tool-for-your-hotel/,"April 6, 2016",https://rategain.com/blog/how-to-choose-the-right-rate-optimisation-tool-for-your-hotel/,5
364,New partnerships underscore benefits of DHISCO’s ‘direct-to-many’ solutions,https://rategain.com/blog/new-partnerships-underscore-benefits-of-dhiscos-direct-to-many-solutions/,"April 4, 2016",,3
365,Airbnb: An Alternate Lodging Threat to Hotels?,https://rategain.com/blog/airbnb-an-alternate-lodging-threat-to-hotels/,"March 21, 2016",https://rategain.com/blog/airbnb-an-alternate-lodging-threat-to-hotels/,4
366,21 Points to Consider while Buying a Rate Shopping Tool for Your Hotel,https://rategain.com/blog/21-points-to-consider-while-buying-a-rate-shopping-tool-for-your-hotel/,"March 9, 2016",,4
367,Did You Know? It’s critical to Push Rates along with Occupancy,https://rategain.com/blog/critical-to-push-rates-along-with-occupancy/,"February 19, 2016",https://rategain.com/blog/critical-to-push-rates-along-with-occupancy/,4
368,Hotel Demand Forecasting: Top 3 Ways Hoteliers Can Leverage this Strategic Management Tool,https://rategain.com/blog/hotel-demand-forecasting-top-3-ways-hoteliers-can-leverage-this-strategic-management-tool/,"February 12, 2016",https://rategain.com/blog/hotel-demand-forecasting-top-3-ways-hoteliers-can-leverage-this-strategic-management-tool/,4
369,7 Quick Tips For Your Hotel Pre-Opening In 2017,https://rategain.com/blog/7-quick-tips-for-your-hotel-pre-opening-in-2017/,"February 12, 2016",https://rategain.com/blog/7-quick-tips-for-your-hotel-pre-opening-in-2017/,4
370,Zika virus outbreak:  Is tourism industry in Central and South America on risk?,https://rategain.com/blog/zika-virus-outbreak-impact-on-tourism-in-central-and-south-america/,"February 8, 2016",https://rategain.com/blog/zika-virus-outbreak-impact-on-tourism-in-central-and-south-america/,4
371,How to make 35% more revenue? Tap the power of Scientific Pricing,https://rategain.com/blog/tap-the-power-of-scientific-pricing/,"January 27, 2016",,3
372,Want to Maximize Your Hotel Revenue? Get Your Room Forecast Accurate ASAP,https://rategain.com/blog/want-to-maximize-your-hotel-revenue-get-your-room-forecast-accurate-asap/,"January 8, 2016",,3
373,9 Undeniable Advantages of Hotel Room Forecasting,https://rategain.com/blog/9-undeniable-advantages-of-hotel-room-forecasting/,"January 3, 2016",https://rategain.com/blog/9-undeniable-advantages-of-hotel-room-forecasting/,4
374,Golden Rules to Make the Most of Your Hotel’s Facebook Page,https://rategain.com/blog/make-the-most-of-your-hotels-facebook-page/,"December 15, 2015",https://rategain.com/blog/make-the-most-of-your-hotels-facebook-page/,3
375,DHISCO’s big data challenge,https://rategain.com/blog/dhiscos-big-data-challenge/,"December 10, 2015",,2
376,A Revenue Management mistake that you need to avoid today,https://rategain.com/blog/a-revenue-management-mistake-that-you-need-to-avoid-today/,"October 23, 2015",https://rategain.com/blog/a-revenue-management-mistake-that-you-need-to-avoid-today/,2
377,The UK RevPAR Growth Story: Promises and Challenges,https://rategain.com/blog/the-uk-revpar-growth-story-promises-and-challenges/,"October 19, 2015",https://rategain.com/blog/the-uk-revpar-growth-story-promises-and-challenges/,2
378,August 2015: Parity Performance. Where Does Your City Stand? – Latin America,https://rategain.com/blog/august-2015-parity-performance-where-does-your-city-stand-latin-america/,"September 28, 2015",,2
379,Introducing BrandGain Restaurant Module,https://rategain.com/blog/introducing-brandgain-restaurant-module/,"September 18, 2015",,2
380,"Q&A with new DHISCO CEO Toni Portmann, on taking Pegasus beyond the hotel switch",https://rategain.com/blog/q-and-a-with-new-dhisco-ceo-toni-portmann-on-taking-pegasus-beyond-the-hotel-switch/,"September 16, 2015",,2
381,Revenue optimisation love story: Grandhotel Zvon  achieves 34% growth in revenue with scientific pricing,https://rategain.com/blog/revenue-optimisation-love-storygrandhotel-zvon-achieves-34-growth-in-revenue-with-scientific-pricing/,"September 16, 2015",,2
382,Scientific pricing is no longer the Lamborghini you can never have.,https://rategain.com/blog/scientific-pricing-is-no-longer-the-lamborghini-you-can-never-have/,"September 14, 2015",,3
383,"As other hotel distribution fees rise, DHISCO represents less than 1% of booking costs",https://rategain.com/blog/as-other-hotel-distribution-fees-rise-dhisco-represents-less-than-1-of-booking-costs/,"August 5, 2015",,2
384,UNT Big Data Challenge,https://rategain.com/blog/unt-big-data-challenge/,"July 21, 2015",,3
385,How to improve your hotel's online reputation using a 100 year old mathematics principle,https://rategain.com/blog/how-to-improve-your-hotels-online-reputation-using-a-100-year-old-mathematical-principle/,"July 16, 2015",https://rategain.com/blog/how-to-improve-your-hotels-online-reputation-using-a-100-year-old-mathematical-principle/,4
386,Total Pricing,https://rategain.com/blog/dhisco-shop-total-pricing/,"July 13, 2015",,2
387,Update from HEDNA Barcelona: Forecast is sunny,https://rategain.com/blog/update-from-hedna-barcelona-forecast-is-sunny/,"June 12, 2015",,2
388,RevPar Growth in Europe: The top three cities,https://rategain.com/blog/revpar-growth-in-europe-the-top-three-cities/,"June 4, 2015",https://rategain.com/blog/revpar-growth-in-europe-the-top-three-cities/,2
389,The news for the hotel industry just keeps getting better,https://rategain.com/blog/the-news-for-the-hotel-industry-just-keeps-getting-better/,"May 19, 2015",,2
390,Three important elements your Revenue Management system is missing,https://rategain.com/blog/three-important-elements-your-revenue-management-system-is-missing/,"April 29, 2015",https://rategain.com/blog/three-important-elements-your-revenue-management-system-is-missing/,3
391,5 ways to Maximize Hotel Revenues in the Era of Mobile Bookings,https://rategain.com/blog/5-ways-to-maximize-hotel-revenues-in-the-era-of-mobile-bookings/,"April 21, 2015",,4
392,Will airbnb disrupt the hotel business or just play on the sidelines?,https://rategain.com/blog/will-airbnb-disrupt-the-hotel-business-or-just-play-on-the-sidelines/,"April 14, 2015",,4
393,3 Questions RateGain will Answer for you at WTM Latin America,https://rategain.com/blog/3-questions-rategain-will-answer-for-you-at-wtm-latin-america/,"March 23, 2015",,4
394,5 Key Highlights of Super Successful RateGain’s Hotel Revenue Summit 2015 Jakarta,https://rategain.com/blog/5-key-highlights-of-super-successful-rategains-hotel-revenue-summit-2015-jakarta/,"March 19, 2015",,3
395,Reviews and Ratings: A simple way to use them to support your transient pricing strategy,https://rategain.com/blog/reviews-and-ratings-a-simple-way-to-use-them-to-support-your-transient-pricing-strategy/,"March 10, 2015",,3
396,ITB Berlin: 5 Steps to Making Your Visit a Success,https://rategain.com/blog/itb-berlin-5-steps-to-making-your-visit-a-success/,"February 25, 2015",,3
397,Accor Hotels Partners with RateGain for its Rate Shopping Solution Integration,https://rategain.com/blog/accor-hotels-partners-rategain-rate-shopping-solution-integration/,"February 23, 2015",,2
398,RateGain Bags Top Honour at The 2nd Inc. India Innovative100 Conference and Awards Gala,https://rategain.com/blog/rategain-bags-top-honour-2nd-inc-india-innovative100-conference-awards-gala/,"February 19, 2015",,2
399,3 Reasons to visit RateGain at ITB Berlin,https://rategain.com/blog/3-reasons-visit-rategain-itb-berlin/,"February 12, 2015",,1
400,Top 3 Tips to Price Your Hotel Rooms Right in 2015,https://rategain.com/blog/top-3-tips-price-hotel-rooms-right-2015/,"February 12, 2015",,2
401,Europe's Outlook for 2015: What it means for your Hotel,https://rategain.com/blog/europes-outlook-2015-means-hotel/,"February 9, 2015",,5
402,"RateGain Announces Merril Yu and Sunish Sadasivan as Hotel Revenue Summit, Manila Keynote Speakers",https://rategain.com/blog/rategain-announces-merril-yu-sunish-sadasivan-hotel-revenue-summit-manila-keynote-speakers/,"February 6, 2015",,5
403,"Join RateGain at Hotel Revenue Summit, Manila on February 12th, 2015",https://rategain.com/blog/join-rategain-hotel-revenue-summit-manila-february-12th-2015/,"February 4, 2015",,5
